LAJI;pohj_etrs;ita_etrs;VAKAV_A;VV
MA;6675286.72;25497176.5;2;2016
MA;6683195.88;25493810.69;2;2016
MA;6677255.46;25498222.32;2;2016
MA;6682623.67;25493378.52;2;2016
MA;6683492.72;25503878.16;2;2016
MA;6685425.83;25501584.76;2;2016
MA;6681002.97;25496329.44;2;2016
MA;6675373.92;25503410.19;2;2016
MA;6678231.53;25498103.28;2;2016
MA;6674133.43;25495839.04;2;2016
MA;6681332.72;25497212.66;2;2016
MA;6680951.05;25502703.89;2;2016
MA;6680429.08;25501228.19;2;2016
MA;6683436.2;25504213.21;2;2016
MA;6677070.59;25507494.14;2;2016
MA;6675121.88;25498007.34;2;2016
MA;6671671.23;25493669.53;2;2016
MA;6676151.22;25494535.26;2;2016
MA;6680345.32;25501899.43;2;2016
MA;6674786.85;25495627.49;2;2016
MA;6680178.22;25492344.42;2;2016
MA;6675837.12;25501995.48;2;2016
MA;6677923.42;25504737.61;2;2016
MA;6682136.61;25504547.76;2;2016
MA;6680912.81;25501742.15;2;2016
MA;6681899.8;25503532.14;2;2016
MA;6679492.3;25494802.15;2;2016
MA;6680982.49;25492049.59;2;2016
MA;6679022.61;25501199.61;2;2016
MA;6674746.85;25496518.53;2;2016
MA;6672289.91;25495594.22;2;2016
MA;6679095.85;25492067.41;2;2016
MA;6674595.72;25492047.91;2;2016
MA;6682440.39;25503505.04;2;2016
MA;6678946.71;25504497.38;2;2016
MA;6675559.25;25497818.17;2;2016
MA;6675219.83;25497826.91;2;2016
MA;6678673.1;25496053.5;2;2016
MA;6680228.08;25493573.12;2;2016
MA;6683557.97;25502639.48;2;2016
MA;6678578.22;25495375.31;2;2016
MA;6675462.2;25497866.2;2;2016
MA;6679521.85;25504213.89;2;2016
MA;6676517.78;25494407.45;2;2016
MA;6676519.91;25506490.57;2;2016
MA;6675536;25496228.84;2;2016
MA;6677709.09;25504835.24;2;2016
MA;6675374.87;25494812.3;2;2016
MA;6674186.93;25497310.21;2;2016
MA;6676627.85;25498033.3;2;2016
MA;6672815.4;25496376.41;2;2016
MA;6675112.58;25495528.95;2;2016
MA;6674862.78;25492550.28;2;2016
MA;6679130.3;25491932.5;2;2016
MA;6678251.72;25504651.95;2;2016
MA;6680451.1;25492080.22;2;2016
MA;6680328.39;25494496.82;2;2016
MA;6678010.81;25502410.06;2;2016
MA;6680496.43;25491522.43;2;2016
MA;6679444.78;25493016.5;2;2016
MA;6683648.86;25511288.7;2;2016
MA;6677722.29;25504854.91;2;2016
MA;6676807.4;25493105.03;2;2016
MA;6679790.47;25507071.33;2;2016
MA;6676959.47;25496958.52;2;2016
MA;6679569.35;25500826.51;2;2016
MA;6678614.26;25507434.52;2;2016
MA;6672571.58;25496768.48;2;2016
MA;6679889.65;25508945.16;2;2016
MA;6679477.81;25504132.98;2;2016
MA;6679792.5;25496855.6;2;2016
MA;6676648.43;25496974.82;2;2016
MA;6672446.51;25495617.66;2;2016
MA;6673696.45;25495672.45;2;2016
MA;6672675.79;25495618.7;2;2016
MA;6679530.27;25500032.3;2;2016
MA;6678475.81;25492137.45;2;2016
MA;6674156.74;25497290.34;2;2016
MA;6679211.74;25500481.69;2;2016
MA;6678811.47;25506181.11;2;2016
MA;6671017.94;25496101.23;2;2016
MA;6675460.78;25497868.36;2;2016
MA;6683449.31;25498380.59;2;2016
MA;6674278.01;25491506.31;2;2016
MA;6675315.93;25497176.85;2;2016
MA;6673142.79;25497791.59;2;2016
MA;6679494.24;25503985.61;2;2016
MA;6676784.28;25491940.34;2;2016
MA;6677140.42;25497085.08;2;2016
MA;6678997.53;25492394.73;2;2016
MA;6676841.28;25502660.45;2;2016
MA;6673546.6;25495473.82;2;2016
MA;6680076.76;25495820.4;2;2016
MA;6681993.63;25491365.04;2;2016
MA;6672264.64;25494986.24;2;2016
MA;6673279.22;25496378.79;2;2016
MA;6674968.62;25498584.83;2;2016
MA;6670795.93;25493679.17;2;2016
MA;6678687.33;25496511.5;2;2016
MA;6680853.35;25491746.19;2;2016
MA;6679870.76;25492572.27;2;2016
MA;6673150.65;25496065.69;2;2016
MA;6677581.8;25493403.97;2;2016
MA;6680598.89;25491502.11;2;2016
MA;6679463.73;25503766.79;2;2016
MA;6673081.05;25496184.26;2;2016
MA;6679370.85;25504233.79;2;2016
MA;6675633.78;25501888.03;2;2016
MA;6682651.63;25503793.81;2;2016
MA;6682812.27;25503861.87;2;2016
MA;6677306.17;25493707.57;2;2016
MA;6680944.61;25502704.83;2;2016
MA;6683652.38;25502400.5;2;2016
MA;6680752.08;25494225.85;2;2016
MA;6680721.57;25494242.48;2;2016
MA;6676939.61;25495976.91;2;2016
MA;6680259.53;25494384.04;2;2016
MA;6677842.48;25507273.83;2;2016
MA;6678687.95;25510740.37;2;2016
MA;6672380.04;25494882.25;2;2016
MA;6677235.32;25496063.44;2;2016
MA;6672197.29;25496422.68;2;2016
MA;6674512.6;25495811.45;2;2016
MA;6680553.35;25494328.54;2;2016
MA;6674098.57;25497686.81;2;2016
MA;6678007.52;25505736.52;2;2016
MA;6680023.99;25491513.38;2;2016
MA;6676104.65;25502619.51;2;2016
MA;6684497.2;25499661.16;2;2016
MA;6675549.4;25496080.54;2;2016
MA;6676737.16;25492103.35;2;2016
MA;6676643.68;25496952.74;2;2016
MA;6674246.56;25497812.11;2;2016
MA;6675723.45;25501718.92;2;2016
MA;6677682.71;25504817.33;2;2016
MA;6673716.22;25496173.37;2;2016
MA;6677243.35;25505700.36;2;2016
MP;6672292.79;25494885;2;2016
MP;6679637.26;25496840.42;2;2016
MP;6682565.89;25497204.92;2;2016
MP;6681131.21;25497087.37;2;2016
MP;6677253.49;25494707.32;2;2016
MP;6684962.51;25499444.72;2;2016
MP;6674873.5;25497860.42;2;2016
MP;6681081.13;25499786.7;2;2016
MP;6683419.84;25503631.44;2;2016
MP;6680172.35;25492186.87;2;2016
MP;6677593.05;25504378.09;2;2016
MP;6677820.8;25493571.64;2;2016
MP;6675704.54;25501739.07;2;2016
MP;6681171.07;25491654.11;2;2016
MP;6675105.4;25496989.43;2;2016
MP;6679759.86;25507056.8;2;2016
MP;6676632.45;25501769.73;2;2016
MP;6680204.34;25493546.31;2;2016
MP;6683679.43;25502330.46;2;2016
MP;6682136.1;25513020.96;2;2016
MP;6673037.4;25502729.35;2;2016
MP;6676634.85;25493454.25;2;2016
MP;6677014.07;25506418.67;2;2016
MP;6676780.53;25491954.9;2;2016
MP;6684178.04;25504056.89;2;2016
MP;6682519.7;25493431.68;2;2016
MP;6682499.81;25510603.54;2;2016
MP;6680537.59;25498650.23;2;2016
MP;6683894.35;25501711.12;2;2016
MP;6680697.87;25491774.02;2;2016
MP;6677316.66;25494179.24;2;2016
MP;6677454.58;25504159.14;2;2016
MP;6674756.28;25502497.81;2;2016
MP;6671581.81;25493621.3;2;2016
MP;6677256.75;25505779.65;2;2016
MP;6675222.09;25495462.35;2;2016
MP;6680541.3;25492248.24;2;2016
MP;6680473.9;25504499;2;2016
MP;6677870.58;25496868.84;2;2016
MP;6679176.82;25507611.86;2;2016
MP;6674101.1;25496035.11;2;2016
MP;6680433.14;25494383.59;2;2016
MP;6677545.07;25502951;2;2016
MP;6685156.46;25510987.22;2;2016
MP;6677888.42;25507432.29;2;2016
MP;6681753.44;25491928.93;2;2016
MP;6675106.64;25495513.6;2;2016
MP;6683092.86;25504761.13;2;2016
PP;6674753.44;25498893.55;2;2016
PP;6684098.64;25504014.96;2;2016
PP;6679356.97;25491906.65;2;2016
PP;6674253.64;25497192.23;2;2016
PP;6679194.25;25496138.63;2;2016
PP;6675557.57;25494905.03;2;2016
PP;6672756.6;25497362.66;2;2016
PP;6677773.27;25497594.53;2;2016
PP;6675757.09;25501571.12;2;2016
PP;6677329.46;25496942.61;2;2016
PP;6678751.88;25492364.8;2;2016
PP;6675308.01;25497641.75;2;2016
PP;6675377.84;25497252.17;2;2016
PP;6680721.91;25492099.42;2;2016
PP;6671726.35;25493017.53;2;2016
PP;6675227;25495368.88;2;2016
PP;6674764.33;25498881.45;2;2016
PP;6674821.15;25494814.39;2;2016
PP;6674810.72;25498981.2;2;2016
PP;6675440.55;25497328.8;2;2016
PP;6680792.71;25496920.75;2;2016
PP;6678271.41;25497369.51;2;2016
PP;6674744.69;25498877.01;2;2016
PP;6676783.74;25494209.39;2;2016
PP;6676709.16;25507884.78;2;2016
PP;6681589.94;25493289.37;2;2016
PP;6675465.61;25497019.18;2;2016
PP;6672739;25496183.13;2;2016
PP;6680023.98;25493859.93;2;2016
PP;6676425.87;25498091.49;2;2016
PP;6675452.4;25496823.19;2;2016
PP;6675564.25;25494910.75;2;2016
PP;6678424.9;25505678.4;2;2016
PP;6675057.4;25498294;2;2016
PP;6682693.01;25496955.3;2;2016
PP;6676230.28;25495981.63;2;2016
PP;6675121.23;25500227.67;2;2016
PP;6682085.86;25500534.66;2;2016
PP;6672497.53;25491543.56;2;2016
PP;6674990.46;25495447.53;2;2016
PP;6676691.99;25507057.26;2;2016
PP;6678254.66;25497453.55;2;2016
PP;6674396.66;25497524.52;2;2016
PP;6683069.6;25503762.84;2;2016
PP;6678384.74;25494869.02;2;2016
PP;6675650.97;25497721.6;2;2016
PP;6673761.62;25497242.53;2;2016
PP;6672563.44;25495089.09;2;2016
PP;6676889.41;25502691.86;2;2016
PP;6672195.58;25496422.92;2;2016
PP;6678248.95;25498866.49;2;2016
PP;6675765.54;25502076.82;2;2016
PP;6676077.69;25494905.03;2;2016
PP;6676216.8;25497935.85;2;2016
PP;6680004.59;25493479.97;2;2016
PP;6675582.18;25494159.98;2;2016
PP;6675148.64;25498252.56;2;2016
PP;6675140.1;25497716.4;2;2016
PP;6677967.53;25497922.62;2;2016
PP;6674957.31;25496399.26;2;2016
PP;6673844.13;25496098.97;2;2016
PP;6680806.31;25496005.3;2;2016
PP;6676755.6;25502708.45;2;2016
PP;6672244.86;25494637.95;2;2016
PP;6672242.88;25493858.83;2;2016
PP;6683982.11;25503988.15;2;2016
PP;6675139.04;25495527.73;2;2016
PP;6674879.89;25492609.56;2;2016
PP;6680649.19;25505497.77;2;2016
PP;6678478.01;25497875.8;2;2016
PP;6678204.39;25497506.22;2;2016
PP;6675530.35;25502150.61;2;2016
PP;6677998.35;25493203.85;2;2016
PP;6681045.5;25499841.18;2;2016
PP;6675474.78;25498049.01;2;2016
PP;6671957.8;25493458.63;2;2016
PP;6672735.76;25496762.79;2;2016
PP;6676358.95;25496359.04;2;2016
PP;6679612.58;25497965.81;2;2016
PP;6676836.88;25507039.44;2;2016
PP;6677523.3;25498709.2;2;2016
PP;6672710.01;25497199.53;2;2016
PP;6671691.88;25496922.44;2;2016
PP;6675606.91;25501981.51;2;2016
PP;6677324.13;25497041.75;2;2016
PP;6678554.55;25495138.69;2;2016
PP;6682897.19;25499644.09;2;2016
PP;6681446.42;25491675.43;2;2016
PP;6680161.86;25496161.5;2;2016
PP;6680323.63;25498403.24;2;2016
PP;6673233.39;25496920.61;2;2016
PP;6673239.4;25496954.68;2;2016
PP;6679686.45;25495337.48;2;2016
PP;6680966.53;25493356.84;2;2016
JK;6677480.76;25504190.5;1;2016
JK;6676883.27;25502695.75;1;2016
JK;6674788.19;25495749.44;1;2016
JK;6677585.67;25504396.11;1;2016
JK;6672441.29;25496023.05;1;2016
JK;6673431.3;25495478.58;1;2016
JK;6677279.09;25494323.81;1;2016
JK;6672550.08;25496014.4;1;2016
JK;6672532.45;25497213.22;1;2016
JK;6673603.75;25495754.99;1;2016
JK;6680706.79;25504984.28;1;2016
JK;6672830.12;25496723.51;1;2016
JK;6676230.28;25497896.37;1;2016
MA;6675570.97;25494185.76;1;2016
MA;6681336.08;25497616.39;1;2016
MA;6675631.14;25496130.39;1;2016
MA;6675494.12;25501761.72;1;2016
MA;6678557.55;25495268.24;1;2016
MA;6674619.61;25495330.35;1;2016
MA;6672880.49;25496021.13;1;2016
MA;6678951.99;25504501.6;1;2016
MA;6681651.07;25495728.26;1;2016
MA;6675709.26;25501701.91;1;2016
MA;6674106.74;25497377.17;1;2016
MA;6674186.12;25497310.97;1;2016
MA;6677074.82;25507561.82;1;2016
MA;6681690.06;25495693.92;1;2016
MA;6675017.12;25495479.48;1;2016
MA;6673474.85;25502143.93;1;2016
MA;6672703.98;25497176.16;1;2016
MA;6673066.99;25496705.22;1;2016
MA;6672985.57;25495971.93;1;2016
MA;6683287.38;25497282.54;1;2016
MA;6680198.12;25497602.19;1;2016
MA;6673837.91;25501913.23;1;2016
MA;6676622.04;25493411.36;1;2016
MA;6674116.9;25497210.61;1;2016
MA;6676912.47;25498155.46;1;2016
MA;6681076.87;25498726.72;1;2016
MA;6677720.09;25497550.45;1;2016
MA;6675346.38;25495046.37;1;2016
MA;6674418.8;25495891.98;1;2016
MA;6675456.75;25493221.85;1;2016
MA;6671907.35;25496788.96;1;2016
MA;6682117.52;25494406.13;1;2016
MA;6680998.33;25499051.61;1;2016
MA;6683331.97;25503234.85;1;2016
MA;6680879.17;25501143.09;1;2016
MA;6677729.65;25504861.88;1;2016
MA;6677330.39;25494403.9;1;2016
MA;6675079.47;25495461.22;1;2016
MA;6672700.84;25497133.42;1;2016
MA;6675495.82;25501942.34;1;2016
MA;6673482.66;25497239.1;1;2016
MA;6677112.15;25496106.96;1;2016
MA;6679379.21;25496479.7;1;2016
MA;6677309.92;25503945;1;2016
MA;6680916.19;25501819.03;1;2016
MA;6685455.09;25502252.45;1;2016
MA;6677875.89;25504676.34;1;2016
MA;6680790.13;25491751.4;1;2016
MA;6674876.4;25498961.5;1;2016
MA;6672280.48;25497098.9;1;2016
MA;6675481.5;25495019.08;1;2016
MA;6676466.58;25502189.59;1;2016
MA;6672591.83;25496860.92;1;2016
MA;6677996.75;25504755.13;1;2016
MA;6680472.15;25504500.89;1;2016
MA;6680135.9;25500839.34;1;2016
MA;6675415.47;25495023.29;1;2016
MA;6674046.73;25497585.77;1;2016
MA;6677939.97;25493644;1;2016
MA;6673096.24;25496956.88;1;2016
MA;6676070.42;25497249.66;1;2016
MA;6675539.64;25496082.95;1;2016
MA;6672435.52;25495625.09;1;2016
MA;6683390.58;25503830.57;1;2016
MA;6673092.83;25495495.4;1;2016
MA;6682116.58;25499243.09;1;2016
MA;6671906.74;25496831.9;1;2016
MA;6681185.44;25499619.82;1;2016
MA;6670863.58;25493491.73;1;2016
MA;6680800.71;25491769.08;1;2016
MA;6673085.6;25496954.16;1;2016
MA;6675796.19;25497542.15;1;2016
MA;6677414.05;25497121.69;1;2016
MA;6673165.56;25496257.36;1;2016
MA;6675877.66;25497759.25;1;2016
MA;6677391.41;25502560.73;1;2016
MA;6674121.15;25495669.44;1;2016
MA;6676771.84;25493408.58;1;2016
MA;6672245.17;25496496.11;1;2016
MA;6672723.59;25497361.91;1;2016
MA;6681048.74;25491318.47;1;2016
MA;6673082.49;25496775.03;1;2016
MA;6682677.4;25497465.39;1;2016
MA;6679035.88;25499624.83;1;2016
MA;6683632.72;25511321.43;1;2016
MA;6673445.73;25496319.03;1;2016
MA;6677735.12;25504844.47;1;2016
MA;6671912.51;25496664.59;1;2016
MA;6678221.18;25498887.56;1;2016
MA;6680745.2;25504769.34;1;2016
MA;6679601.83;25503450.17;1;2016
MA;6679079.71;25504401.55;1;2016
MA;6672832.27;25496696.07;1;2016
MA;6680538.29;25493190.13;1;2016
MA;6672060.16;25495796.72;1;2016
MA;6681477.78;25499558.81;1;2016
MA;6678677.29;25494594.38;1;2016
MA;6671819.64;25495647.96;1;2016
MA;6672835.63;25502683.21;1;2016
MA;6677640.91;25504726.58;1;2016
MA;6681295.37;25503034.32;1;2016
MA;6674957.43;25494718.77;1;2016
MA;6680989.22;25502703.01;1;2016
MA;6673949.26;25497224.45;1;2016
MA;6672272.33;25496348.76;1;2016
MA;6677311.6;25504798.64;1;2016
MA;6674341.26;25497582.62;1;2016
MA;6674600.7;25497316.9;1;2016
MA;6676471.53;25502185.09;1;2016
MA;6674845.29;25499076.9;1;2016
MA;6685198.85;25500804.4;1;2016
MA;6684040.75;25504517.74;1;2016
MA;6675128.93;25498530.51;1;2016
MA;6672289.89;25496122.43;1;2016
MA;6677112.64;25493465.96;1;2016
MA;6675572.95;25494918.66;1;2016
MA;6677303.03;25496983.06;1;2016
MA;6678496.83;25496580.78;1;2016
MA;6679402.54;25492993.26;1;2016
MA;6672275.53;25495640.83;1;2016
MA;6675475.98;25501212.93;1;2016
MA;6674661.44;25496273.93;1;2016
MA;6679508.08;25498063.19;1;2016
MA;6678507.93;25496601.76;1;2016
MA;6680228.78;25493363.56;1;2016
MA;6672688.56;25498216.32;1;2016
MA;6677675.17;25493725.17;1;2016
MA;6676880.9;25506895.03;1;2016
MA;6676924.81;25502723.98;1;2016
MA;6679000.58;25506358.53;1;2016
MA;6675038.08;25498508.58;1;2016
MA;6675162.8;25498148.72;1;2016
MA;6680471.64;25493826.62;1;2016
MA;6680887.95;25499795.64;1;2016
MA;6676486.96;25498004.41;1;2016
MA;6675520.43;25498759.79;1;2016
MA;6675573.01;25501995.48;1;2016
MA;6675094.06;25497981.62;1;2016
MA;6676683.23;25495885.11;1;2016
MA;6676578.04;25495832.69;1;2016
MA;6677600.06;25503066.7;1;2016
MA;6677716.47;25504866.57;1;2016
MA;6679964.02;25500649.24;1;2016
MA;6677724.25;25496893.69;1;2016
MA;6675469.63;25498034.35;1;2016
MA;6680343.5;25500914.76;1;2016
MA;6679260.01;25499862.44;1;2016
MA;6672780.77;25498075.2;1;2016
MA;6677318.25;25494039.3;1;2016
MA;6672200.34;25495690.18;1;2016
MA;6680551.09;25505951.79;1;2016
MA;6680314.07;25494310.2;1;2016
MA;6672810.39;25495632.65;1;2016
MA;6676736.88;25494402.01;1;2016
MA;6682690.12;25496953.73;1;2016
MA;6680179.31;25492335.08;1;2016
MA;6675080.13;25498329.25;1;2016
MA;6675599.86;25494157.08;1;2016
MA;6679479.38;25500639.48;1;2016
MA;6678465.07;25493277.73;1;2016
MA;6675016.28;25495305.13;1;2016
MA;6679026.12;25504197.38;1;2016
MA;6672806.45;25496519.72;1;2016
MA;6683385.9;25504528.69;1;2016
MA;6677953.78;25504798.67;1;2016
MA;6672381.7;25491780.45;1;2016
MA;6680539.77;25505108.12;1;2016
MA;6679391.78;25497593.66;1;2016
MA;6675585.68;25502366.19;1;2016
MA;6674738.29;25500076.77;1;2016
MA;6681097.81;25502866.94;1;2016
MA;6675415.33;25494413.32;1;2016
MA;6676928.28;25498157.06;1;2016
MA;6680162.42;25505675.8;1;2016
MA;6674639.34;25496219.74;1;2016
MA;6675346.51;25497895.93;1;2016
MA;6672790.14;25497565.4;1;2016
MA;6677734.34;25504841.33;1;2016
MA;6672520.57;25496888.34;1;2016
MA;6680225.02;25493944.4;1;2016
MA;6674558.44;25495779.73;1;2016
MA;6672774.19;25497152.28;1;2016
MA;6676791.68;25492832.23;1;2016
MA;6674733.19;25496524.64;1;2016
MA;6673599.32;25497247.62;1;2016
MA;6676203.6;25494291.09;1;2016
MA;6678392.82;25492974.66;1;2016
MA;6677726.27;25494563.12;1;2016
MA;6677915.39;25504780.02;1;2016
MA;6679704.79;25495406.93;1;2016
MA;6672710;25496463.44;1;2016
MA;6678014.86;25505247.12;1;2016
MA;6678829.44;25504516.26;1;2016
MA;6677903.33;25504994.87;1;2016
MA;6672532.47;25498104.03;1;2016
MA;6675118.41;25495427.49;1;2016
MA;6680489.94;25502295.92;1;2016
MA;6675748.61;25497041.18;1;2016
MA;6676055.19;25496014.92;1;2016
MA;6676136.95;25497126.66;1;2016
MA;6677940.33;25497893.51;1;2016
MA;6676414.25;25495872.24;1;2016
MA;6679382.41;25492991.54;1;2016
MA;6679185.64;25504358.03;1;2016
MA;6677397.82;25497097.21;1;2016
MA;6674696.45;25498137.71;1;2016
MA;6677245.12;25494561.41;1;2016
MA;6672611.1;25496211.64;1;2016
MA;6677456.15;25505015.91;1;2016
MA;6673635.84;25495328.06;1;2016
MA;6680618.16;25496034.94;1;2016
MA;6672778.97;25498059.28;1;2016
MA;6677295.83;25503108.1;1;2016
MA;6677925.55;25504772.11;1;2016
MA;6678676.97;25504857.01;1;2016
MA;6672293.84;25496566.83;1;2016
MA;6671325.14;25496310.56;1;2016
MA;6672748.82;25496637.05;1;2016
MA;6673405.2;25495512.53;1;2016
MA;6672684.96;25494606.98;1;2016
MA;6672755.59;25496873.06;1;2016
MA;6679698.26;25503085.23;1;2016
MA;6674579.11;25497972.07;1;2016
MA;6675830.23;25505795.89;1;2016
MA;6680553.81;25506086.58;1;2016
MA;6673128.58;25496621.02;1;2016
MA;6678389.45;25498640.32;1;2016
MA;6680477.53;25498596.96;1;2016
MA;6677197.25;25496992.01;1;2016
MA;6671728.86;25496369.88;1;2016
MA;6676052.73;25497217.21;1;2016
MA;6674687.32;25495701.12;1;2016
MA;6677740.98;25493691.38;1;2016
MA;6672375.34;25496495.54;1;2016
MA;6676444.51;25496922.99;1;2016
MA;6676618.72;25498019.33;1;2016
MA;6680394.14;25494697.26;1;2016
MA;6677334.08;25494023.25;1;2016
MA;6675650;25502029.44;1;2016
MA;6675710.99;25497087.67;1;2016
MA;6673149.09;25496955.1;1;2016
MA;6676908.71;25502710.7;1;2016
MA;6680194.69;25493897.74;1;2016
MA;6680231.7;25494264.21;1;2016
MA;6681042.5;25499821.04;1;2016
MA;6672268.96;25495145.56;1;2016
MA;6675034.02;25498397.75;1;2016
MA;6673144.25;25496275.37;1;2016
MA;6673357.71;25496356.25;1;2016
MA;6677301.68;25496940.85;1;2016
MA;6676627.63;25492515.83;1;2016
MA;6674617.88;25495417.7;1;2016
MA;6684137.32;25512009.13;1;2016
MA;6683658.26;25502329.64;1;2016
MA;6671690.99;25496847.56;1;2016
MA;6680524.22;25494337.84;1;2016
MA;6680500.49;25498626.33;1;2016
MA;6673983.74;25496050.51;1;2016
MA;6675300.64;25495673.06;1;2016
MA;6676645.04;25492723.9;1;2016
MA;6680618.07;25496036.62;1;2016
MA;6678403.02;25503254.83;1;2016
MA;6676209.16;25496677.13;1;2016
MA;6672642.9;25496859.23;1;2016
MA;6685733.18;25501638.48;1;2016
MA;6673824.15;25495758.2;1;2016
MA;6673380.32;25495538.98;1;2016
MA;6680297.56;25494492.31;1;2016
MA;6680253.29;25502541.76;1;2016
MA;6675108.33;25495529.17;1;2016
MA;6680205.64;25493438.63;1;2016
MA;6684109.73;25501833.1;1;2016
MA;6678696.75;25506075.22;1;2016
MA;6675136.88;25495409.85;1;2016
MA;6673080.97;25496780.46;1;2016
MA;6675223.31;25495463.31;1;2016
MA;6672443.98;25495123.36;1;2016
MA;6672846.24;25497659.15;1;2016
MA;6681396.6;25497108.61;1;2016
MA;6679108.13;25504402.74;1;2016
MA;6675718.06;25498685.4;1;2016
MA;6682746.1;25496983.12;1;2016
MA;6671834.12;25496349.3;1;2016
MA;6673343.52;25496861.53;1;2016
MA;6677509.29;25496778.19;1;2016
MA;6672747.57;25496792.43;1;2016
MA;6682082.25;25496580.34;1;2016
MA;6677566.46;25497316.96;1;2016
MA;6671373.47;25495592.92;1;2016
MA;6675625.43;25496134.27;1;2016
MA;6679871.62;25495647.74;1;2016
MA;6680695.58;25495202.46;1;2016
MA;6672338.48;25498310.04;1;2016
MA;6677213.44;25502972.25;1;2016
MA;6675700.6;25501692.2;1;2016
MA;6680199.08;25493684.46;1;2016
MA;6681395.41;25491607.92;1;2016
MA;6676929.53;25506593.84;1;2016
MA;6681329.25;25497658.33;1;2016
MA;6672527.52;25497228.49;1;2016
MA;6675643.74;25502012.84;1;2016
MA;6675284.23;25495423.87;1;2016
MA;6671199.76;25493418.04;1;2016
MA;6675646.63;25501866.53;1;2016
MA;6678403.93;25505769.89;1;2016
MA;6679037.42;25506391.26;1;2016
MA;6679031.1;25506386.44;1;2016
MA;6673646.65;25502753.31;1;2016
MA;6678131.31;25497304.47;1;2016
MA;6681329.07;25497854.89;1;2016
MA;6682275.78;25504557.79;1;2016
MA;6673968.32;25495916.64;1;2016
MA;6675533.58;25498723.31;1;2016
MA;6675253.73;25497784.81;1;2016
MA;6672452.94;25497102.98;1;2016
MA;6683247.09;25509473.46;1;2016
MA;6675934.6;25496954.73;1;2016
MA;6675937.5;25496958.27;1;2016
MA;6681366.47;25507971.9;1;2016
MA;6679253.05;25492775.03;1;2016
MA;6675014.29;25495494.37;1;2016
MA;6677242.93;25494421.7;1;2016
MA;6681012.85;25492028.62;1;2016
MA;6675371.9;25501891.59;1;2016
MA;6674244.43;25495867.09;1;2016
MA;6679689.33;25500498.83;1;2016
MA;6679718.05;25491264.91;1;2016
MA;6679214.69;25494587.41;1;2016
MA;6681001.03;25491652.64;1;2016
MA;6671350.23;25495568.44;1;2016
MA;6680213.85;25492672.74;1;2016
MA;6681101.84;25501338.28;1;2016
MA;6680310.5;25494513.72;1;2016
MA;6680196.7;25493677.54;1;2016
MA;6676737.83;25494404.98;1;2016
MA;6680227.3;25494254.29;1;2016
MA;6674557.67;25496216.85;1;2016
MA;6676810.15;25501874.27;1;2016
MA;6680223.92;25494246.26;1;2016
MA;6672110.44;25495682.57;1;2016
MA;6672233.44;25496480.13;1;2016
MA;6680196.54;25493901.61;1;2016
MA;6672283.42;25495389.91;1;2016
MA;6675807.83;25502232.24;1;2016
MA;6681593.48;25495776.1;1;2016
MA;6671947.4;25495560.42;1;2016
MA;6673023.12;25496609.86;1;2016
MA;6681348.75;25497412.56;1;2016
MA;6679162.04;25509325.36;1;2016
MA;6678553.46;25494965.4;1;2016
MA;6678119.69;25493304.83;1;2016
MA;6680888.78;25494164.71;1;2016
MA;6675497.63;25494991.69;1;2016
MA;6671293.57;25496967.82;1;2016
MA;6674773.99;25500131.7;1;2016
MA;6681231.76;25491467.02;1;2016
MA;6677683.69;25498336.06;1;2016
MA;6673067.93;25496520.78;1;2016
MA;6671999.93;25493720.28;1;2016
MA;6680145.83;25498117.01;1;2016
MA;6675605.71;25496366.3;1;2016
MA;6680189.61;25493837.82;1;2016
MA;6671280.83;25496190.18;1;2016
MA;6678472.97;25505856.79;1;2016
MA;6672658.31;25498003.03;1;2016
